anio;categoria;fase;ronda;nivel;zona;grupo;jornada;fecha;local;ptsL;visitante;ptsV
2023.0;MINI;Fase Regular;2da Fase;1;OESTE;B;12.0;29/10/2023;LOS INDIOS DE MORENO A;78.0;GIMNASIA Y ESGRIMA DE ITUZAINGO A;35.0
2023.0;MINI;Fase Regular;2da Fase;1;OESTE;B;13.0;5/11/2023;LEANDRO N ALEM;59.0;GIMNASIA Y ESGRIMA DE ITUZAINGO A;58.0
2023.0;MINI;Fase Regular;2da Fase;1;OESTE;B;13.0;5/11/2023;CLARIDAD;57.0;LOS INDIOS DE MORENO A;69.0
2023.0;MINI;Fase Regular;2da Fase;1;OESTE;B;13.0;5/11/2023;DEP. MORON A;52.0;MIDLAND;12.0
2023.0;MINI;Fase Regular;2da Fase;1;OESTE;B;13.0;5/11/2023;DEFENSORES DE HURLINGHAM A;74.0;SAN MIGUEL A;49.0
2023.0;MINI;Fase Regular;2da Fase;1;OESTE;B;14.0;12/11/2023;SAN MIGUEL A;40.0;LEANDRO N ALEM;37.0
2023.0;MINI;Fase Regular;2da Fase;1;OESTE;B;14.0;12/11/2023;MIDLAND;45.0;DEFENSORES DE HURLINGHAM A;72.0
2023.0;MINI;Fase Regular;2da Fase;1;OESTE;B;14.0;12/11/2023;LOS INDIOS DE MORENO A;55.0;DEP. MORON A;52.0
2023.0;MINI;Fase Regular;2da Fase;1;OESTE;B;14.0;12/11/2023;GIMNASIA Y ESGRIMA DE ITUZAINGO A;55.0;CLARIDAD;56.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;1.0;25/6/2023;EL TALAR;34.0;COMUNICACIONES A;56.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;1.0;25/6/2023;GEVP B;18.0;ITALIANO A;87.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;1.0;25/6/2023;IMPERIO A;54.0;SAN LORENZO A;45.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;1.0;25/6/2023;PLATENSE A;82.0;17 DE AGOSTO;9.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;2.0;2/7/2023;PLATENSE A;54.0;EL TALAR;39.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;2.0;2/7/2023;17 DE AGOSTO;17.0;IMPERIO A;77.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;2.0;2/7/2023;SAN LORENZO A;48.0;GEVP B;23.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;2.0;2/7/2023;ITALIANO A;68.0;COMUNICACIONES A;76.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;3.0;16/7/2023;EL TALAR;28.0;ITALIANO A;64.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;3.0;16/7/2023;SAN LORENZO A;66.0;COMUNICACIONES A;66.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;3.0;16/7/2023;GEVP B;64.0;17 DE AGOSTO;14.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;3.0;16/7/2023;IMPERIO A;64.0;PLATENSE A;24.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;4.0;6/8/2023;IMPERIO A;78.0;EL TALAR;32.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;4.0;6/8/2023;PLATENSE A;49.0;GEVP B;42.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;4.0;6/8/2023;17 DE AGOSTO;9.0;COMUNICACIONES A;57.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;4.0;6/8/2023;SAN LORENZO A;36.0;ITALIANO A;57.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;5.0;27/8/2023;EL TALAR;25.0;SAN LORENZO A;69.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;5.0;27/8/2023;ITALIANO A;102.0;17 DE AGOSTO;4.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;5.0;27/8/2023;COMUNICACIONES A;74.0;PLATENSE A;46.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;5.0;27/8/2023;GEVP B;46.0;IMPERIO A;74.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;6.0;3/9/2023;GEVP B;36.0;EL TALAR;31.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;6.0;3/9/2023;IMPERIO A;77.0;COMUNICACIONES A;49.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;6.0;3/9/2023;PLATENSE A;54.0;ITALIANO A;58.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;6.0;3/9/2023;17 DE AGOSTO;6.0;SAN LORENZO A;52.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;7.0;10/9/2023;EL TALAR;61.0;17 DE AGOSTO;22.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;7.0;10/9/2023;SAN LORENZO A;44.0;PLATENSE A;42.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;7.0;10/9/2023;ITALIANO A;60.0;IMPERIO A;54.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;7.0;10/9/2023;COMUNICACIONES A;62.0;GEVP B;33.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;8.0;17/9/2023;COMUNICACIONES A;58.0;EL TALAR;53.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;8.0;17/9/2023;ITALIANO A;75.0;GEVP B;34.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;8.0;17/9/2023;SAN LORENZO A;57.0;IMPERIO A;47.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;8.0;17/9/2023;17 DE AGOSTO;10.0;PLATENSE A;51.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;9.0;24/9/2023;EL TALAR;23.0;PLATENSE A;41.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;9.0;24/9/2023;IMPERIO A;83.0;17 DE AGOSTO;15.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;9.0;24/9/2023;GEVP B;53.0;SAN LORENZO A;60.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;9.0;24/9/2023;COMUNICACIONES A;46.0;ITALIANO A;59.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;10.0;1/10/2023;ITALIANO A;86.0;EL TALAR;26.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;10.0;1/10/2023;COMUNICACIONES A;33.0;SAN LORENZO A;73.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;10.0;1/10/2023;17 DE AGOSTO;19.0;GEVP B;66.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;10.0;1/10/2023;PLATENSE A;59.0;IMPERIO A;51.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;11.0;8/10/2023;EL TALAR;33.0;IMPERIO A;64.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;11.0;8/10/2023;GEVP B;36.0;PLATENSE A;47.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;11.0;8/10/2023;COMUNICACIONES A;51.0;17 DE AGOSTO;11.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;11.0;8/10/2023;ITALIANO A;50.0;SAN LORENZO A;50.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;12.0;29/10/2023;SAN LORENZO A;52.0;EL TALAR;36.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;12.0;29/10/2023;17 DE AGOSTO;11.0;ITALIANO A;88.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;12.0;29/10/2023;PLATENSE A;73.0;COMUNICACIONES A;46.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;12.0;29/10/2023;IMPERIO A;72.0;GEVP B;37.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;13.0;5/11/2023;EL TALAR;33.0;GEVP B;24.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;13.0;5/11/2023;COMUNICACIONES A;53.0;IMPERIO A;46.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;13.0;5/11/2023;ITALIANO A;84.0;PLATENSE A;43.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;13.0;5/11/2023;SAN LORENZO A;72.0;17 DE AGOSTO;18.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;14.0;12/11/2023;17 DE AGOSTO;20.0;EL TALAR;44.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;14.0;12/11/2023;PLATENSE A;53.0;SAN LORENZO A;55.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;14.0;12/11/2023;IMPERIO A;42.0;ITALIANO A;67.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;A;14.0;12/11/2023;GEVP B;28.0;COMUNICACIONES A;55.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;1.0;25/6/2023;ARQUITECTURA A;44.0;VILLA MITRE;21.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;1.0;25/6/2023;VELEZ SARSFIELD A;58.0;COLEGIALES A;18.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;1.0;25/6/2023;PEDRO ECHAGUE A;55.0;FERROCARRIL OESTE B;39.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;1.0;25/6/2023;JOSE HERNANDEZ A;23.0;ATENEO POPULAR VERSAILLES;58.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;2.0;2/7/2023;JOSE HERNANDEZ A;28.0;ARQUITECTURA A;66.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;2.0;2/7/2023;ATENEO POPULAR VERSAILLES;59.0;PEDRO ECHAGUE A;40.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;2.0;2/7/2023;FERROCARRIL OESTE B;5.0;VELEZ SARSFIELD A;45.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;2.0;2/7/2023;COLEGIALES A;66.0;VILLA MITRE;49.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;3.0;16/7/2023;ARQUITECTURA A;38.0;COLEGIALES A;40.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;3.0;16/7/2023;VILLA MITRE;56.0;FERROCARRIL OESTE B;32.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;3.0;16/7/2023;VELEZ SARSFIELD A;48.0;ATENEO POPULAR VERSAILLES;27.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;3.0;16/7/2023;PEDRO ECHAGUE A;48.0;JOSE HERNANDEZ A;44.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;4.0;6/8/2023;PEDRO ECHAGUE A;36.0;ARQUITECTURA A;67.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;4.0;6/8/2023;JOSE HERNANDEZ A;18.0;VELEZ SARSFIELD A;59.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;4.0;6/8/2023;ATENEO POPULAR VERSAILLES;61.0;VILLA MITRE;39.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;4.0;6/8/2023;FERROCARRIL OESTE B;32.0;COLEGIALES A;59.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;5.0;27/8/2023;ARQUITECTURA A;46.0;FERROCARRIL OESTE B;6.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;5.0;27/8/2023;COLEGIALES A;49.0;ATENEO POPULAR VERSAILLES;26.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;5.0;27/8/2023;VILLA MITRE;28.0;JOSE HERNANDEZ A;29.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;5.0;27/8/2023;VELEZ SARSFIELD A;82.0;PEDRO ECHAGUE A;27.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;6.0;3/9/2023;VELEZ SARSFIELD A;69.0;ARQUITECTURA A;45.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;6.0;3/9/2023;PEDRO ECHAGUE A;40.0;VILLA MITRE;34.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;6.0;3/9/2023;JOSE HERNANDEZ A;46.0;COLEGIALES A;66.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;6.0;3/9/2023;ATENEO POPULAR VERSAILLES;46.0;FERROCARRIL OESTE B;16.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;7.0;10/9/2023;ARQUITECTURA A;49.0;ATENEO POPULAR VERSAILLES;36.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;7.0;10/9/2023;FERROCARRIL OESTE B;16.0;JOSE HERNANDEZ A;48.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;7.0;10/9/2023;COLEGIALES A;73.0;PEDRO ECHAGUE A;50.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;7.0;10/9/2023;VILLA MITRE;30.0;VELEZ SARSFIELD A;58.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;8.0;17/9/2023;VILLA MITRE;29.0;ARQUITECTURA A;60.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;8.0;17/9/2023;COLEGIALES A;44.0;VELEZ SARSFIELD A;53.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;8.0;17/9/2023;FERROCARRIL OESTE B;39.0;PEDRO ECHAGUE A;43.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;8.0;17/9/2023;ATENEO POPULAR VERSAILLES;69.0;JOSE HERNANDEZ A;35.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;9.0;24/9/2023;ARQUITECTURA A;65.0;JOSE HERNANDEZ A;32.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;9.0;24/9/2023;PEDRO ECHAGUE A;21.0;ATENEO POPULAR VERSAILLES;61.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;9.0;24/9/2023;VELEZ SARSFIELD A;56.0;FERROCARRIL OESTE B;15.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;9.0;24/9/2023;VILLA MITRE;46.0;COLEGIALES A;63.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;10.0;1/10/2023;COLEGIALES A;47.0;ARQUITECTURA A;54.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;10.0;1/10/2023;FERROCARRIL OESTE B;34.0;VILLA MITRE;36.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;10.0;1/10/2023;ATENEO POPULAR VERSAILLES;46.0;VELEZ SARSFIELD A;40.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;10.0;1/10/2023;JOSE HERNANDEZ A;47.0;PEDRO ECHAGUE A;40.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;11.0;8/10/2023;ARQUITECTURA A;61.0;PEDRO ECHAGUE A;29.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;11.0;8/10/2023;VELEZ SARSFIELD A;68.0;JOSE HERNANDEZ A;29.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;11.0;8/10/2023;VILLA MITRE;34.0;ATENEO POPULAR VERSAILLES;65.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;11.0;8/10/2023;COLEGIALES A;50.0;FERROCARRIL OESTE B;9.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;12.0;29/10/2023;FERROCARRIL OESTE B;35.0;ARQUITECTURA A;80.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;12.0;29/10/2023;ATENEO POPULAR VERSAILLES;53.0;COLEGIALES A;46.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;12.0;29/10/2023;JOSE HERNANDEZ A;44.0;VILLA MITRE;65.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;12.0;29/10/2023;PEDRO ECHAGUE A;41.0;VELEZ SARSFIELD A;66.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;13.0;5/11/2023;ARQUITECTURA A;38.0;VELEZ SARSFIELD A;64.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;13.0;5/11/2023;VILLA MITRE;26.0;PEDRO ECHAGUE A;43.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;13.0;5/11/2023;COLEGIALES A;73.0;JOSE HERNANDEZ A;32.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;13.0;5/11/2023;FERROCARRIL OESTE B;21.0;ATENEO POPULAR VERSAILLES;27.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;14.0;12/11/2023;ATENEO POPULAR VERSAILLES;51.0;ARQUITECTURA A;39.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;14.0;12/11/2023;JOSE HERNANDEZ A;45.0;FERROCARRIL OESTE B;43.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;14.0;12/11/2023;PEDRO ECHAGUE A;44.0;COLEGIALES A;44.0
2023.0;MINI;Fase Regular;2da Fase;1;CENTRO;B;14.0;12/11/2023;VELEZ SARSFIELD A;72.0;VILLA MITRE;31.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;1.0;25/6/2023;QUILMES A.C.;69.0;OBRAS SANITARIAS B;34.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;1.0;25/6/2023;FERROCARRIL OESTE A;74.0;ARGENTINO DE CASTELAR A;50.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;1.0;25/6/2023;CLUB TRES DE FEBRERO A;70.0;GEVP A;46.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;1.0;25/6/2023;BOCA JUNIORS A;42.0;MORON A;51.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;2.0;2/7/2023;BOCA JUNIORS A;24.0;QUILMES A.C.;61.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;2.0;2/7/2023;MORON A;25.0;CLUB TRES DE FEBRERO A;61.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;2.0;2/7/2023;GEVP A;63.0;FERROCARRIL OESTE A;57.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;2.0;2/7/2023;ARGENTINO DE CASTELAR A;68.0;OBRAS SANITARIAS B;30.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;3.0;16/7/2023;QUILMES A.C.;69.0;ARGENTINO DE CASTELAR A;26.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;3.0;16/7/2023;OBRAS SANITARIAS B;25.0;GEVP A;84.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;3.0;16/7/2023;FERROCARRIL OESTE A;52.0;MORON A;12.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;3.0;16/7/2023;CLUB TRES DE FEBRERO A;60.0;BOCA JUNIORS A;20.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;4.0;6/8/2023;CLUB TRES DE FEBRERO A;56.0;QUILMES A.C.;54.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;4.0;6/8/2023;BOCA JUNIORS A;33.0;FERROCARRIL OESTE A;53.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;4.0;6/8/2023;MORON A;69.0;OBRAS SANITARIAS B;33.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;4.0;6/8/2023;GEVP A;65.0;ARGENTINO DE CASTELAR A;41.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;5.0;27/8/2023;QUILMES A.C.;73.0;GEVP A;70.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;5.0;27/8/2023;ARGENTINO DE CASTELAR A;71.0;MORON A;37.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;5.0;27/8/2023;OBRAS SANITARIAS B;30.0;BOCA JUNIORS A;57.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;5.0;27/8/2023;FERROCARRIL OESTE A;45.0;CLUB TRES DE FEBRERO A;53.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;6.0;3/9/2023;FERROCARRIL OESTE A;66.0;QUILMES A.C.;61.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;6.0;3/9/2023;CLUB TRES DE FEBRERO A;116.0;OBRAS SANITARIAS B;17.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;6.0;3/9/2023;BOCA JUNIORS A;39.0;ARGENTINO DE CASTELAR A;59.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;6.0;3/9/2023;MORON A;40.0;GEVP A;72.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;7.0;10/9/2023;QUILMES A.C.;59.0;MORON A;18.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;7.0;10/9/2023;GEVP A;57.0;BOCA JUNIORS A;30.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;7.0;10/9/2023;ARGENTINO DE CASTELAR A;42.0;CLUB TRES DE FEBRERO A;76.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;7.0;10/9/2023;OBRAS SANITARIAS B;22.0;FERROCARRIL OESTE A;110.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;8.0;17/9/2023;OBRAS SANITARIAS B;20.0;QUILMES A.C.;60.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;8.0;17/9/2023;ARGENTINO DE CASTELAR A;49.0;FERROCARRIL OESTE A;89.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;8.0;17/9/2023;GEVP A;29.0;CLUB TRES DE FEBRERO A;62.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;8.0;17/9/2023;MORON A;43.0;BOCA JUNIORS A;32.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;9.0;24/9/2023;QUILMES A.C.;77.0;BOCA JUNIORS A;37.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;9.0;24/9/2023;CLUB TRES DE FEBRERO A;61.0;MORON A;29.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;9.0;24/9/2023;FERROCARRIL OESTE A;59.0;GEVP A;53.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;9.0;24/9/2023;OBRAS SANITARIAS B;40.0;ARGENTINO DE CASTELAR A;68.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;10.0;1/10/2023;ARGENTINO DE CASTELAR A;49.0;QUILMES A.C.;70.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;10.0;1/10/2023;GEVP A;68.0;OBRAS SANITARIAS B;39.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;10.0;1/10/2023;MORON A;38.0;FERROCARRIL OESTE A;78.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;10.0;1/10/2023;BOCA JUNIORS A;29.0;CLUB TRES DE FEBRERO A;69.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;11.0;8/10/2023;QUILMES A.C.;49.0;CLUB TRES DE FEBRERO A;53.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;11.0;8/10/2023;FERROCARRIL OESTE A;61.0;BOCA JUNIORS A;29.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;11.0;8/10/2023;OBRAS SANITARIAS B;23.0;MORON A;48.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;11.0;8/10/2023;ARGENTINO DE CASTELAR A;56.0;GEVP A;72.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;12.0;29/10/2023;GEVP A;74.0;QUILMES A.C.;58.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;12.0;29/10/2023;MORON A;29.0;ARGENTINO DE CASTELAR A;67.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;12.0;29/10/2023;BOCA JUNIORS A;44.0;OBRAS SANITARIAS B;28.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;12.0;29/10/2023;CLUB TRES DE FEBRERO A;46.0;FERROCARRIL OESTE A;45.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;13.0;5/11/2023;QUILMES A.C.;45.0;FERROCARRIL OESTE A;83.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;13.0;5/11/2023;OBRAS SANITARIAS B;17.0;CLUB TRES DE FEBRERO A;114.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;13.0;5/11/2023;ARGENTINO DE CASTELAR A;58.0;BOCA JUNIORS A;34.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;13.0;5/11/2023;GEVP A;75.0;MORON A;35.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;14.0;12/11/2023;MORON A;41.0;QUILMES A.C.;76.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;14.0;12/11/2023;BOCA JUNIORS A;30.0;GEVP A;64.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;14.0;12/11/2023;CLUB TRES DE FEBRERO A;77.0;ARGENTINO DE CASTELAR A;31.0
2023.0;MINI;Fase Regular;2da Fase;INTERCONFERENCIA;INTERCONFERENCIA;A;14.0;12/11/2023;FERROCARRIL OESTE A;89.0;OBRAS SANITARIAS B;17.0
